Frequency (Hz),Channel 1 Magnitude (dB)
11.84325321023259,19.60871598227456
12.02466745346444,19.62464448206114
12.20886058920692,19.63656029916971
12.39587518436904,19.6480796335401
12.58575445789718,19.66178845362322
12.77854229076294,19.67128676184478
12.97428323610404,19.68284088729244
13.17302252952049,19.69564180897925
13.37480609952845,19.70777397908514
13.57968057817443,19.71317893623669
13.78769331181178,19.72581697265221
13.99889237204246,19.73376752683074
14.21332656682637,19.74711686115085
14.4310454517608,19.75196545769179
14.65209934153273,19.76182475396644
14.87653932154645,19.76845460475299
15.10441725972947,19.77994046497653
15.33578581851907,19.78574878329608
15.57069846703262,19.79043719397026
15.80920949342421,19.80174439194776
16.05137401743063,19.80967978252317
16.29724800310947,19.81439184140758
16.54688827177242,19.82905977828779
16.80035251511664,19.83430192637558
17.05769930855721,19.83652034817746
17.31898812476395,19.84822791764591
17.58427934740545,19.85621400631181
17.85363428510374,19.85669481765665
18.12711518560259,19.86777868877871
18.40478525015304,19.8699269390296
18.6867086481191,19.87593158484304
18.97295053180724,19.88158992711555
19.26357705152306,19.8900902029342
19.55865537085858,19.88853367866993
19.85825368221373,19.90190046552148
20.16244122255545,19.90377705500542
20.47128828941849,19.90867009058053
20.78486625715096,19.91083411728014
21.10324759340901,19.9209262777885
21.42650587590396,19.92213224826561
21.75471580940614,19.92574896428697
22.08795324300907,19.93104583142746
22.42629518765811,19.93372118931297
22.76981983394768,19.93765299004923
23.11860657019108,19.94372695599587
23.472736000767,19.94715943138093
23.83228996474718,19.95089832065983
24.19735155480936,19.95647237606742
24.56800513643998,19.95889991058756
24.94433636743086,19.95911624832811
25.3264322176748,19.96355982553614
25.71438098926422,19.96811455665388
26.10827233689768,19.96548045664607
26.50819728859905,19.97259591344078
26.91424826675403,19.97643324910141
27.3265191094688,19.97628990314557
27.74510509225617,19.98479103143642
28.17010295005347,19.98423592674337
28.601610899578,19.98534354178278
29.03972866202486,19.98899474235871
29.48455748611249,19.9929063315701
29.93620017148103,19.9944426183844
30.39476109244945,19.99612540018672
30.86034622213623,19.99827418406147
31.33306315694976,20.00185440835447
31.81302114145377,20.00361875398225
32.30033109361364,20.00872669860692
32.79510563042956,20.00662572507522
33.29745909396208,20.00900573181545
33.80750757775667,20.00658043792341
34.32536895367276,20.0114968665283
34.85116289912386,20.01353689053044
35.38501092473491,20.01559996591799
35.92703640242335,20.02315206461146
36.47736459391029,20.02485715041858
37.03612267966825,20.01549028036603
37.60343978831276,20.02655237008436
38.17944702644368,20.02938567506917
38.76427750894391,20.02795503092627
39.35806638974218,20.02183932611121
39.96095089304701,20.03038767003577
40.57307034505901,20.03414937240217
41.19456620616938,20.03036647849324
41.82558210365097,20.0304003247628
42.46626386485063,20.03617628087068
43.11675955088983,20.04011053764468
43.77721949088132,20.03723347486956
44.44779631667024,20.03699831437567
45.12864499810733,20.0388668653486
45.81992287886199,20.03394102152363
46.52178971278466,20.04532694628765
47.23440770082568,20.04752332009638
47.95794152851978,20.05157396564633
48.69255840404487,20.03752989930731
49.43842809686378,20.04419582892769
50.19572297695768,20.04752302419779
50.96461805466086,20.04646339204533
51.74529102110544,20.05417151552685
52.53792228928565,20.04232202019672
53.34269503575108,20.04783971081722
54.15979524293884,20.04359570766177
54.98941174215384,20.05712187262475
55.83173625720755,20.05349879736066
56.68696344872536,20.05047936230175
57.55529095913244,20.05904234406537
58.43691945832884,20.05300421455355
59.33205269006399,20.05322507595789
60.24089751902199,20.05075886367039
61.16366397862777,20.05840515266435
62.10056531958559,20.05378307478304
63.05181805916131,20.05967871870018
64.0176420312193,20.06213338483201
64.99826043702581,20.05414243822969
65.9938998968308,20.05313978567853
67.00479050223962,20.05336378693463
68.03116586938707,20.05401696447889
69.07326319292584,20.06139159219505
70.13132330084214,20.06624869376206
71.20559071011094,20.05955627428622
72.29631368320339,20.0580497145728
73.40374428546045,20.06394636373123
74.52813844334483,20.06048084134426
75.6697560035855,20.06344369949386
76.82886079322797,20.06109065751527
78.00572068060472,20.06000340102625
79.20060763723929,20.06281592660851
80.41379780069862,20.0581871702805
81.64557153840849,20.06445371908837
82.89621351244612,20.06971704205571
84.16601274532522,20.06238899864434
85.45526268678918,20.06356754980188
86.76426128162697,20.05724586929482
88.09331103852804,20.06835782120049
89.44271909999163,20.06191993444916
90.81279731330758,20.06648933671973
92.2038623026238,20.06548179514694
93.61623554211782,20.06746696274418
95.05024343028948,20.07025126398039
96.50621736539127,20.0733836867165
97.98449382201424,20.06055523673366
99.48541442884702,20.06198657216331
101.0093260476261,20.0653619463243
102.5565808532953,20.07013475327214
104.127536415393,20.07203028930189
105.7225557806865,20.06498032023286
107.3420075570717,20.06734264229141
108.9862659987581,20.07066486943053
110.6557110927587,20.06239790719519
112.350728646705,20.06951555350521
114.0717103780066,20.07126320597412
115.8190540043768,20.06768539251158
117.5931633357452,20.06662765491798
119.3944483675777,20.07204451479988
121.223325375626,20.07160085349241
123.0802170121289,20.065760011481
124.965552403487,20.06703892446203
126.8797672494334,20.07003171938944
128.8233039237234,20.0704330556492
130.796611576367,20.0641556982001
132.8001462374276,20.0717702432312
134.8343709224091,20.06203839392811
136.8997557392597,20.06356096481328
138.9967779970128,20.07251156487601
141.1259223160928,20.06511913482786
143.2876807403111,20.06291023605375
145.4825528505764,20.062275531173
147.7110458803482,20.06768689361218
149.9736748328573,20.06786813548802
152.2709626001234,20.06223834135696
154.6034400837948,20.06825817621277
156.9716463178395,20.06944033494232
159.3761285931154,20.0669155453911
161.817442583849,20.06791219117288
164.2961524760515,20.06578527925899
166.8128310979014,20.06647093563657
169.3680600521251,20.06577369996431
171.9624298504045,20.06820720369097
174.5965400498442,20.06414982264247
177.2709993915288,20.06630900628871
179.986425941202,20.06612456054528
182.7434472321018,20.05829925022842
185.5427004099826,20.06030593935895
188.3848323803596,20.05763388061722
191.2704999580075,20.05782075152663
194.2003700187505,20.06072964467724
197.1751196535771,20.0619378062288
200.1954363251143,20.06303348288892
203.2620180265012,20.06047500122257
206.3755734426936,20.06128951504003
209.5368221142408,20.06057388670446
212.7464946035715,20.05118348568601
216.0053326638259,20.0516771508017
219.3140894102742,20.04989459288937
222.6735294943612,20.05944268719105
226.0844292804168,20.05562544092349
229.5475770250733,20.05181241576331
233.0637730594305,20.05515413521767
236.6338299740125,20.05256783805123
240.2585728065561,20.05280063279283
243.9388392326769,20.05607909732085
247.6754797594552,20.04635504673746
251.4693579219879,20.04327556275189
255.3213504829509,20.05009716474732
259.2323476352181,20.0475078221371
263.2032532075845,20.0488565767328
267.2349848736407,20.04463814692774
271.3284743638459,20.04442745915397
275.4846676808511,20.0378760193618
279.7045253181191,20.04417176809893
283.9890224818942,20.0435414653737
288.339149316571,20.04385789454753
292.7559111335173,20.03574699760674
297.2403286433998,20.03766893873625
301.7934381920699,20.036114258045
306.4162920000632,20.03656510533569
311.109958405766,20.03712514857482
315.8755221123084,20.03598989309212
320.7140844382374,20.02601143551002
325.6267635720323,20.02883996382866
330.6146948305161,20.0252064046008
335.6790309212269,20.02371397616162
340.8209422088079,20.0221230436399
346.041616985478,20.02574560957821
351.3422617456446,20.01766984219521
356.7241014647247,20.01767751714544
362.1883798822351,20.00762836793658
367.7363597892202,20.01559557776176
373.3693233200812,20.018382931384
379.0885722488788,20.01109662106136
384.8954282901694,20.01333234026898
390.7912334044542,20.00976299506174
396.7773501083053,20.00528249130504
402.8551617892415,19.9972228332504
409.0260730254291,19.99677674817445
415.2915099102788,19.99001986138942
421.652920382014,19.99505622341266
428.1117745582899,19.99287390414274
434.6695650759353,19.9848510932687
441.3278074359008,19.97851458996481
448.0880403534898,19.98296613556945
454.9518261139544,19.97838121561946
461.9207509335388,19.98173556578861
468.9964253260524,19.96792601841425
476.1804844750585,19.97326398908816
483.4745886117649,19.96275946092301
490.8804233987011,19.95737309056838
498.3997003192743,19.94886447087736
506.0341570732921,19.95311762437644
513.7855579785434,19.94589032248146
521.655694378532,19.94234938865105
529.6463850564531,19.93776874159565
537.7594766555152,19.93280344629301
545.9968441056957,19.93160265148659
554.3603910570379,19.92960290131552
562.852050319582,19.92308199099262
571.4737843100364,19.91435020177929
580.2275855052919,19.90964788704455
589.1154769028802,19.90055078267161
598.1395124884884,19.89809057034694
607.3017777106331,19.89257982043956
616.6043899626064,19.87721033746702
626.0494990718042,19.87884447247752
635.6392877965493,19.87808015410278
645.3759723305263,19.87689190523733
655.2618028149412,19.86475287600965
665.2990638585287,19.86151900268668
675.4900750655233,19.84323442901108
685.8371915717177,19.84075799586085
696.3428045887342,19.82920594583986
707.0093419566309,19.82362338429107
717.8392687049751,19.81852042624197
728.835087622509,19.81388910916156
739.9993398355425,19.81393677254914
751.3346053952069,19.78750923476666
762.8435038737016,19.78226449174275
774.5286949696762,19.78000018571825
786.3928791228847,19.76472659199748
798.4387981382556,19.74972496268836
810.6692358195214,19.74449590817088
823.0870186125528,19.74313804904202
835.6950162585497,19.72768990431456
848.4961424572352,19.71948293887115
861.4933555402105,19.70580455062898
874.6896591546231,19.69385084033506
888.0881029573072,19.68151317065932
901.6917833195586,19.66457242114586
915.5038440427018,19.65096288525211
929.5274770846231,19.64448629367864
943.7659232974275,19.62572320578996
958.2224731763986,19.6270881300409
972.900467620429,19.61031512558068
987.8032987041028,19.58827421682919
1002.934410461597,19.57060719756639
1018.297299682598,19.55624442249688
1033.895516720409,19.54632029730694
1049.73266631243,19.52394182619127
1065.812408413214,19.51058960716841
1082.138459040279,19.49792524870224
1098.714591132874,19.47752121268584
1115.54463542391,19.46734399574763
1132.632481325231,19.4516909680016
1149.98207782646,19.4211195375496
1167.597434407609,19.41025268333621
1185.482621965661,19.38484458516048
1203.641773755356,19.35986641805582
1222.079086344384,19.34804165877552
1240.798820583207,19.33008045311217
1259.805302589738,19.30173012344289
1279.102924749106,19.28181239238241
1298.696146728732,19.24989142309577
1318.589496508956,19.2382723342959
1338.787571429448,19.20719681471085
1359.295039251654,19.18893496261524
1380.116639237508,19.15704885581196
1401.257183244676,19.13713749077872
1422.721556838571,19.11232319009915
1444.514720421404,19.08320509560309
1466.64171037853,19.05489290160489
1489.107640242354,19.02564365539519
1511.917701874062,19.00380152303042
1535.077166663462,18.96370945224023
1558.591386747191,18.9380643314944
1582.465796245599,18.91303950651212
1606.705912518562,18.87056220924557
1631.317337440547,18.83021165936971
1656.305758695197,18.81017635921195
1681.676951089752,18.7814682069209
1707.436777889605,18.7301125809212
1733.591192173296,18.69361739496421
1760.146238208265,18.66131197649701
1787.108052847679,18.62969160935089
1814.482866948655,18.59089656790077
1842.277006812206,18.55092167377621
1870.496895645244,18.49848239223957
1899.149055044978,18.46090587930398
1928.240106506058,18.43051515562563
1957.776772950786,18.38338333514264
1987.76588028279,18.35020715344231
2018.214358964478,18.29047338326903
2049.129245618666,18.24688575168578
2080.517684654739,18.20161880704192
2112.386929919716,18.15779989265648
2144.744346374608,18.11467037276265
2177.597411796461,18.07248137247219
2210.95371850646,18.01498932528955
2244.82097512451,17.96586934818609
2279.207008350697,17.90937525856783
2314.119764774027,17.86110029034147
2349.567312708882,17.78997824433861
2385.5578440596,17.75758287257752
2422.099676213621,17.69793411676438
2459.201253963623,17.628839961072
2496.871151459114,17.57695142767946
2535.118074187915,17.52427797876214
2573.950860987984,17.46091079875102
2613.378486090068,17.41778880716155
2653.410061191646,17.33389216483377
2694.054837562631,17.27309962236635
2735.322208183337,17.21485941626444
2777.221709915185,17.16226015512576
2819.76302570467,17.08496360436186
2862.955986821079,17.01346540386924
2906.810575128496,16.95778588741937
2951.336925392599,16.87383051522599
2996.5453276228,16.79562173231912
3042.44622945026,16.7519721313414
3089.050238542325,16.67050698582828
3136.368125053959,16.59886327487646
3184.41082411671,16.53714916081625
3233.189438365818,16.4514940778276
3282.715240506024,16.37023808195524
3332.999675916687,16.29044201588168
3384.054365296799,16.23138292600136
3435.891107350522,16.13310580473757
3488.521881513866,16.06634893024171
3541.958850723119,15.99517849254731
3596.214364225702,15.91042235737485
3651.300960434068,15.8219537304225
3707.23136982332,15.73316237965906
3764.018517873215,15.64799815545478
3821.675528055237,15.58209605595573
3880.215724865418,15.49063202457526
3939.652636903624,15.40006037144916
4000,15.29834311010329
